clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Lepidosauria	F1x4	Anolis_carolinensis	Gekko_japonicus,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26722	-36933.174877	33	1.00000	0.27026	-37054.610853	33	0.21561	0.27294	-36930.250474	34
Lepidosauria	F3x4	Anolis_carolinensis	Gekko_japonicus,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26568	-36999.929758	33	1.00000	0.26847	-37122.811707	33	0.21327	0.27149	-36996.875220	34
Lepidosauria	F1x4	Crotalus_tigris	Gekko_japonicus,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26722	-36933.174877	33	1.00000	0.26827	-36948.006727	33	0.14769	0.26832	-36931.576175	34
Lepidosauria	F3x4	Crotalus_tigris	Gekko_japonicus,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26568	-36999.929758	33	1.00000	0.26670	-37014.975078	33	0.14650	0.26678	-36998.307987	34
Lepidosauria	F1x4	Eublepharis_macularius	Gekko_japonicus,Sphaerodactylus_townsendi,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26722	-36933.174877	33	1.00000	0.26424	-36972.945176	33	0.27361	0.26692	-36933.159102	34
Lepidosauria	F3x4	Eublepharis_macularius	Gekko_japonicus,Sphaerodactylus_townsendi,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26568	-36999.929758	33	1.00000	0.26261	-37039.611033	33	0.27441	0.26527	-36999.900252	34
Lepidosauria	F1x4	Gekko_japonicus	Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26722	-36933.174877	33	1.00000	0.26026	-36943.632549	33	0.42648	0.26150	-36927.099487	34
Lepidosauria	F3x4	Gekko_japonicus	Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26568	-36999.929758	33	1.00000	0.25866	-37010.540944	33	0.42453	0.25998	-36993.837421	34
Lepidosauria	F1x4	Hemicordylus_capensis	Gekko_japonicus,Sphaerodactylus_townsendi,Eublepharis_macularius,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26722	-36933.174877	33	1.00000	0.26374	-37004.354422	33	0.27581	0.26652	-36933.122397	34
Lepidosauria	F3x4	Hemicordylus_capensis	Gekko_japonicus,Sphaerodactylus_townsendi,Eublepharis_macularius,Pseudonaja_textilis,Notechis_scutatus,Pantherophis_guttatus,Thamnophis_sirtalis,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara	0.26568	-36999.929758	33	1.00000	0.26194	-37070.657267	33	0.27729	0.26473	-36999.833658	34
