clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Testudines	F1x4	Caretta_caretta	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Chelonia_mydas,Dermochelys_coriacea	0.36929	-16269.102212	23	1.00000	0.37958	-16279.059231	23	0.15047	0.37913	-16266.170117	24
Testudines	F3x4	Caretta_caretta	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Chelonia_mydas,Dermochelys_coriacea	0.35444	-16198.022403	23	1.00000	0.36402	-16208.481443	23	0.14585	0.36379	-16195.150329	24
Testudines	F1x4	Chelonia_mydas	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Dermochelys_coriacea	0.36929	-16269.102212	23	1.00000	0.36652	-16270.396329	23	0.49149	0.36639	-16268.814782	24
Testudines	F3x4	Chelonia_mydas	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Dermochelys_coriacea	0.35445	-16198.022403	23	1.00000	0.35166	-16199.453895	23	0.47461	0.35161	-16197.723074	24
Testudines	F1x4	Chelonoidis_abingdonii	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.36929	-16269.102212	23	1.00000	0.36164	-16271.204396	23	0.52325	0.36082	-16268.036468	24
Testudines	F3x4	Chelonoidis_abingdonii	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.35444	-16198.022403	23	1.00000	0.34696	-16200.511066	23	0.50271	0.34627	-16196.949025	24
Testudines	F1x4	Chrysemys_picta_bellii	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.36929	-16269.102212	23	1.00000	0.36817	-16269.502344	23	0.50816	0.36811	-16268.972529	24
Testudines	F3x4	Chrysemys_picta_bellii	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.35445	-16198.022403	23	1.00000	0.35341	-16198.517325	23	0.48077	0.35338	-16197.905272	24
Testudines	F1x4	Dermochelys_coriacea	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas	0.36929	-16269.102212	23	1.00000	0.36880	-16276.755178	23	0.37919	0.36857	-16269.095614	24
Testudines	F3x4	Dermochelys_coriacea	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas	0.35445	-16198.022403	23	1.00000	0.35402	-16206.615192	23	0.35890	0.35411	-16198.020920	24
Testudines	F1x4	Gopherus_flavomarginatus	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.36929	-16269.102212	23	1.00000	0.36706	-16274.176636	23	0.42550	0.36607	-16268.938385	24
Testudines	F3x4	Gopherus_flavomarginatus	Pelodiscus_sinensis,Malaclemys_terrapin_pileata,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.35444	-16198.022403	23	1.00000	0.35223	-16203.635495	23	0.40691	0.35144	-16197.867212	24
Testudines	F1x4	Malaclemys_terrapin_pileata	Pelodiscus_sinensis,Trachemys_scripta_elegans,Chrysemys_picta_bellii,Terrapene_carolina_triunguis,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.36929	-16269.102212	23	1.00000	0.36978	-16271.049067	23	0.35397	0.36952	-16269.098713	24
