clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Chiroptera	F1x4	Artibeus_jamaicensis	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.30756	-35158.807810	35	1.00000	0.30315	-35166.540034	35	0.44435	0.30410	-35156.296957	36
Chiroptera	F3x4	Artibeus_jamaicensis	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.20306	-34907.547120	35	1.00000	0.20000	-34931.706050	35	0.26779	0.20127	-34906.087110	36
Chiroptera	F1x4	Desmodus_rotundus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.30756	-35158.807810	35	1.00000	0.30657	-35196.776696	35	0.24967	0.31020	-35157.787741	36
Chiroptera	F3x4	Desmodus_rotundus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.20306	-34907.547120	35	1.00000	0.20055	-34957.062507	35	0.17759	0.20413	-34907.164226	36
Chiroptera	F1x4	Hipposideros_armiger	Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.30756	-35158.807810	35	1.00000	0.30323	-35206.062579	35	0.31889	0.30676	-35158.750474	36
Chiroptera	F3x4	Hipposideros_armiger	Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.20306	-34907.547120	35	1.00000	0.19763	-34980.114914	35	0.22738	0.20141	-34906.993927	36
Chiroptera	F1x4	Miniopterus_natalensis	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii	0.30756	-35158.807810	35	1.00000	0.30733	-35212.850016	35	0.23543	0.31203	-35156.569777	36
Chiroptera	F3x4	Miniopterus_natalensis	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii	0.20306	-34907.547120	35	1.00000	0.19867	-34966.012917	35	0.19852	0.20330	-34907.532458	36
Chiroptera	F1x4	Molossus_molossus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.30756	-35158.807810	35	1.00000	0.30677	-35216.194001	35	0.26560	0.31049	-35157.969694	36
Chiroptera	F3x4	Molossus_molossus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Miniopterus_natalensis	0.20306	-34907.547120	35	1.00000	0.20060	-34992.352419	35	0.18929	0.20398	-34907.358347	36
