clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Primates	F1x4	Callithrix_jacchus	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus	0.28456	-22394.664648	51	1.00000	0.28198	-22418.828789	51	0.29560	0.28398	-22394.638432	52
Primates	F3x4	Callithrix_jacchus	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus	0.21950	-22237.812296	51	1.00000	0.21681	-22270.639517	51	0.23334	0.21877	-22237.745408	52
Primates	F1x4	Cebus_imitator	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus	0.28456	-22394.664648	51	1.00000	0.28318	-22396.872980	51	0.40811	0.28344	-22394.181086	52
Primates	F3x4	Cebus_imitator	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus				1.00000	0.21825	-22241.453397	51	0.32599	0.21850	-22237.209055	52
Primates	F1x4	Cercocebus_atys	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus	0.28456	-22394.664649	51	1.00000	0.28540	-22400.881018	51	0.17100	0.28542	-22394.113590	52
Primates	F3x4	Cercocebus_atys	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus	0.21950	-22237.812296	51	1.00000	0.22001	-22245.225597	51	0.14841	0.22001	-22237.494208	52
Primates	F1x4	Colobus_angolensis_palliatus	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti	0.28456	-22394.664648	51	1.00000	0.28515	-22407.097681	51	0.25398	0.28517	-22394.575948	52
Primates	F3x4	Colobus_angolensis_palliatus	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti	0.21950	-22237.812296	51	1.00000	0.21978	-22254.827037	51	0.20019	0.21989	-22237.754077	52
Primates	F1x4	Gorilla_gorilla_gorilla	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus	0.28456	-22394.664649	51	1.00000	0.28538	-22404.582490	51	0.21008	0.28562	-22394.269564	52
Primates	F3x4	Gorilla_gorilla_gorilla	Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis_palliatus	0.21950	-22237.812296	51	1.00000	0.21972	-22249.090191	51	0.18662	0.21993	-22237.704226	52
