clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Artiodactyla	F1x4	Axis_porcinus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Bos_mutus,Bison_bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41703	-7954.150704	65	1.00000	0.41998	-7956.435596	65	0.12419	0.42162	-7952.919497	66
Artiodactyla	F3x4	Axis_porcinus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Bos_mutus,Bison_bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41526	-7949.717526	65	1.00000	0.41849	-7952.154773	65	0.11930	0.42008	-7948.371360	66
Artiodactyla	F1x4	Balaenoptera_acutorostrata	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Bos_mutus,Bison_bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41703	-7954.150704	65	1.00000	0.41481	-7953.709319	65	0.88150	0.41479	-7953.697900	66
Artiodactyla	F3x4	Balaenoptera_acutorostrata	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Bos_mutus,Bison_bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41526	-7949.717526	65	1.00000	0.41301	-7949.268484	65	0.88204	0.41300	-7949.257139	66
Artiodactyla	F1x4	Balaenoptera_musculus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_acutorostrata,Bos_mutus,Bison_bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41703	-7954.150704	65	1.00000	0.41802	-7955.213271	65	0.31428	0.41792	-7954.081752	66
Artiodactyla	F3x4	Balaenoptera_musculus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_acutorostrata,Bos_mutus,Bison_bison_bison,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41526	-7949.717526	65	1.00000	0.41624	-7950.773267	65	0.31566	0.41612	-7949.652841	66
Artiodactyla	F1x4	Bison_bison_bison	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Bos_mutus,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41703	-7954.150704	65	1.00000	0.41437	-7953.678885	65	0.83010	0.41435	-7953.645075	66
Artiodactyla	F3x4	Bison_bison_bison	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Bos_mutus,Bos_taurus,Bos_indicus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41526	-7949.717526	65	1.00000	0.41257	-7949.230361	65	0.83416	0.41254	-7949.198294	66
Artiodactyla	F1x4	Bos_indicus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41703	-7954.150704	65	1.00000	0.41805	-7955.051640	65	0.27725	0.41794	-7954.048332	66
Artiodactyla	F3x4	Bos_indicus	Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Neophocaena_asiaeorientalis,Phocoena_sinus,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Balaenoptera_musculus,Balaenoptera_acutorostrata,Bos_mutus,Bison_bison_bison,Bos_taurus,Bubalus_bubalis,Oryx_dammah,Capra_hircus,Ovis_aries,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Axis_porcinus,Odocoileus_virginianus_texanus,Rangifer_tarandus,Giraffa_camelopardalis,Sus_scrofa,Catagonus_wagneri	0.41526	-7949.717526	65	1.00000	0.41629	-7950.616732	65	0.27826	0.41615	-7949.619100	66
